GeneID	GSM8290288	GSM8290289	GSM8290290	GSM8290291	GSM8290292	GSM8290293	GSM8290294	GSM8290295	GSM8290296	GSM8290297
55629	1193	1321	999	1686	1369	1274	2133	1677	1404	1309
10772	534	1030	854	978	1140	791	1525	1179	849	966
105378615	0	0	0	0	0	0	0	0	0	0
105376863	0	0	0	0	0	0	0	0	0	0
107984931	0	0	0	0	0	0	0	3	0	2
127294	186	8	0	14	16	42	6	61	24	83
107985737	1	0	0	0	1	0	0	1	1	0
105376864	0	0	2	0	0	4	0	0	0	1
58985	0	0	0	1	4	0	0	7	2	1
163702	11	55	10	23	23	23	21	59	42	41
284632	0	1	0	0	0	0	2	0	0	0
105376871	0	3	1	3	0	0	2	0	0	0
57822	3	4	0	4	2	2	9	2	6	0
90529	71	83	39	90	128	51	90	75	58	75
57185	276	270	250	238	296	277	341	363	330	307
100750325	1	2	4	3	0	1	8	4	8	1
11123	79	148	83	139	227	263	266	374	386	272
100506985	0	1	2	4	6	9	9	10	9	11
400746	10	6	1	3	12	6	7	6	7	0
10250	436	631	529	737	980	663	732	571	540	658
25932	487	1728	282	1394	2639	2071	2037	2966	2791	3313
105376876	0	0	0	1	0	0	1	0	0	0
864	346	698	185	374	420	668	648	1007	971	557
102465437	0	0	0	0	0	0	0	0	0	0
107984932	0	3	0	0	0	4	4	4	3	4
105376878	2	6	12	11	7	14	19	9	31	22
100616365	0	0	0	0	0	0	0	0	0	0
105376879	0	1	0	0	0	0	0	1	1	0
25949	585	734	360	910	982	813	859	966	1026	801
57035	926	1332	2246	3182	2473	1369	4358	1583	820	1941
105376882	0	6	3	11	11	3	6	3	1	4
6007	567	537	1003	1330	203	194	1789	46	58	61
23585	680	1280	512	999	1363	1559	1419	1921	2269	1850
6006	1943	1965	985	2057	1191	1193	2604	1341	1534	1385
55219	491	686	608	802	587	318	820	439	328	483
26119	384	421	275	487	775	310	406	498	421	351
57134	185	516	59	351	328	377	199	302	323	230
57190	1069	2201	425	1003	2876	1847	1201	2625	3067	2316
56181	387	561	331	514	796	430	532	626	624	608
646471	2	20	9	28	40	17	36	16	23	34
79000	153	111	124	160	113	83	173	68	86	83
164091	136	212	142	173	318	136	106	184	117	218
3925	3525	2461	2529	2064	1529	1292	2734	1822	1508	798
100500808	19	22	14	23	16	19	29	20	15	6
105376885	0	0	0	0	0	0	0	0	0	0
5051	76	223	68	114	219	243	216	208	283	227
101928216	1	1	1	6	34	4	1	3	1	3
2134	25	47	4	66	505	26	5	32	5	26
7780	10	68	7	23	211	2	0	14	29	14
105376910	2	1	0	0	3	0	0	0	0	2
84676	78	3	0	4	27	8	2	2	1	5
149420	126	152	103	154	125	133	241	145	131	100
105376886	1	0	0	0	0	0	0	0	0	0
79927	36	75	17	86	226	119	70	152	184	168
110806296	0	0	0	0	0	0	0	0	0	1
51042	203	282	151	164	315	234	405	416	386	288
10256	63	48	25	35	34	50	66	40	24	2
378807	0	0	0	0	0	0	0	0	0	0
101928303	1	0	0	9	21	2	3	4	2	1
64793	202	186	207	242	134	160	393	123	146	91
83442	9645	9204	4391	5468	5805	7584	9394	10814	16802	7798
91544	479	1221	624	888	801	1101	1813	1284	1726	921
1043	645	2182	216	632	369	1641	2646	2478	3487	688
55057	27	6	21	13	12	7	22	11	9	10
257101	0	7	3	38	8	17	72	123	175	22
79727	0	0	0	1	2	0	0	0	0	0
79947	242	326	153	248	455	331	319	396	473	484
101928324	8	5	2	16	11	7	17	4	4	4
3151	12757	6309	9955	8778	6181	5393	8504	5242	5808	3493
6195	1370	1347	1130	1497	648	1337	1910	1176	1811	1230
100302190	0	0	0	0	0	0	1	0	0	0
105376888	0	0	1	0	0	2	0	0	0	1
101928728	10	5	15	3	8	5	21	4	5	12
8289	505	677	699	649	609	644	920	666	476	698
55650	163	171	115	187	188	139	223	141	162	184
84243	954	562	421	868	598	1174	1248	1325	1555	1330
2810	3	8	0	8	15	2	6	15	5	7
54707	286	321	201	376	458	242	440	387	403	473
63906	202	250	146	214	307	228	306	269	339	236
10726	1761	1282	893	1681	2013	1235	1610	1677	1952	1445
8431	0	0	0	0	0	0	5	0	0	0
126695	1	2	1	3	4	2	6	3	6	0
388610	13	59	6	38	80	27	24	109	26	100
115572	6	1	2	28	33	4	5	17	6	11
101928391	0	0	0	2	6	1	0	1	2	0
6548	288	270	234	276	418	521	406	497	626	601
102723760	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0	0	0
23038	1345	948	658	1332	1040	807	1008	916	866	753
84065	595	604	381	656	794	465	656	670	717	557
644961	0	0	0	0	2	0	6	1	2	2
84958	1094	399	1198	1075	493	508	875	407	324	252
9064	88	191	85	224	744	233	228	381	252	546
8547	17	12	0	8	30	42	75	149	91	81
388611	0	0	0	0	0	0	0	0	0	0
2827	10	32	1	4	13	17	5	28	20	17
10163	2270	2975	1449	3400	2737	2509	2602	3615	2118	2423
105376892	1	5	0	3	4	1	3	5	4	5
27245	68	186	74	146	436	180	120	249	113	314
2268	4177	1331	3179	3021	1652	2418	3266	1811	3105	3099
111216282	0	1	0	1	2	2	1	2	2	1
2537	839	3415	337	616	1859	2683	1908	3731	3722	3347
199870	75	135	92	135	238	174	199	187	158	189
23673	227	686	199	393	864	961	859	1056	1440	1106
5511	363	416	261	435	587	459	633	583	550	507
677774	1	0	0	0	0	0	0	0	0	0
9473	1238	1096	734	859	786	2494	2571	2083	3640	2384
6118	647	586	299	620	771	776	815	713	960	672
27293	35	122	19	22	14	108	61	92	74	12
55113	202	152	103	185	265	224	247	358	366	306
2140	200	256	219	265	259	258	461	298	362	308
5724	776	827	496	632	522	2417	2508	1863	3609	2242
22826	1692	1594	864	1580	2035	1814	2043	2127	2503	1766
93974	3354	2088	2060	2747	1534	1181	2936	1448	1465	1066
83667	198	245	97	149	188	303	258	371	473	291
54797	355	283	197	321	296	288	506	484	592	376
65979	265	339	246	312	625	393	367	517	479	576
1104	384	323	250	430	303	305	519	524	464	328
8420	381	466	429	543	368	258	968	355	350	441
6080	10	2	2	3	4	2	1	4	8	7
26768	12	8	9	4	4	1	2	5	19	9
54952	366	428	347	431	397	372	597	392	520	367
85028	118	258	244	332	312	232	473	288	265	367
692212	3	13	19	26	14	11	27	14	13	27
677838	9	29	22	35	32	16	53	22	18	39
677825	4	7	3	11	8	13	16	9	5	13
692073	2	2	0	12	6	4	9	7	3	9
115273	85	171	22	44	61	155	145	190	228	85
6883	313	369	160	280	396	397	416	521	561	374
105378616	3	22	2	4	12	6	5	9	3	3
26824	1	12	1	1	2	4	2	1	1	1
10691	260	233	153	215	207	184	247	216	223	295
51441	495	875	575	583	811	739	952	883	953	848
4985	14	16	15	15	5	7	11	8	12	12
2035	2008	1354	1063	2721	707	693	2407	542	513	481
399474	1125	675	582	1141	469	305	1120	281	258	269
6429	870	1138	990	1267	1363	1113	1761	1231	1230	1289
51102	198	213	73	178	318	158	185	218	201	222
10076	49	57	18	146	237	88	72	129	116	262
101928460	0	0	0	0	0	0	0	0	0	0
107984933	0	0	0	0	0	0	0	0	0	0
107984934	0	0	0	0	1	0	0	0	0	0
101929406	0	0	0	0	0	0	0	0	0	1
105378617	0	0	0	1	0	0	0	0	0	0
105378618	0	0	0	0	0	0	0	0	0	0
4146	1	4	2	5	9	8	6	7	3	2
100129196	5	20	9	24	34	21	36	12	20	22
7805	12594	10571	4940	6580	6756	19386	12518	19684	32653	21140
100616164	0	2	0	0	0	0	0	0	0	3
105378620	20	29	21	8	9	22	20	18	21	20
105378621	1	1	0	0	0	0	0	1	0	0
105378622	0	1	0	0	0	3	0	0	0	2
400748	0	4	4	0	0	3	0	0	0	0
9672	1519	2824	601	492	1738	3183	1587	2639	2679	2620
9698	336	689	416	545	784	611	762	652	576	690
692234	1	0	0	0	0	0	0	0	0	3
692235	0	0	0	1	0	0	0	0	0	1
692200	0	0	0	0	0	0	0	0	0	0
107984935	0	8	5	0	2	1	1	4	6	2
79570	6	0	0	0	1	0	0	1	0	2
9410	526	453	380	519	481	373	675	440	497	376
51538	427	458	254	486	539	493	470	550	616	493
2170	713	361	93	196	137	159	119	92	263	134
105378623	0	0	0	0	0	0	0	0	0	0
107985470	0	0	0	0	0	0	0	0	0	0
347735	81	66	18	83	86	93	149	21	482	170
105378625	0	0	0	0	0	0	0	0	0	0
105379772	0	0	0	0	0	0	0	0	0	0
149086	0	0	0	0	0	0	0	0	0	0
284551	0	7	15	0	3	0	3	0	0	0
105378626	1	12	5	2	6	5	7	4	2	12
64129	323	603	89	804	1053	537	266	1005	343	1457
3061	24	30	10	41	46	40	45	44	72	49
553115	820	718	453	733	1052	791	904	999	1225	966
107985471	1	5	3	8	36	10	10	8	7	26
105378628	1	5	1	2	8	0	7	5	2	16
1307	163	1121	235	543	6719	1944	1509	3924	1776	6042
101929444	0	4	0	2	24	4	0	7	6	27
576	9	35	14	25	96	51	14	39	32	63
100423028	0	0	0	0	0	0	0	0	0	0
90853	4	203	24	12	136	41	61	205	222	175
8073	2315	2975	1581	2352	2269	3077	3750	3569	4047	2743
10657	1273	1423	731	1469	1807	1572	1682	1782	1794	1709
55116	144	245	137	231	326	263	233	341	309	353
100847018	0	0	0	0	0	0	0	0	0	0
23633	586	682	408	765	878	702	1051	938	837	818
200081	475	798	406	568	1178	719	954	884	953	1103
79140	222	154	105	154	173	122	207	215	132	108
56063	185	153	126	174	277	156	233	216	233	207
55721	79	88	91	129	86	32	108	36	23	60
149069	4	23	17	31	56	29	39	21	12	35
8668	1795	1935	937	1879	2431	2028	2270	2732	3712	2388
339483	19	222	76	165	581	130	135	153	88	325
84734	138	403	77	204	204	194	169	170	189	314
3932	161	555	152	399	190	902	1172	1065	1071	464
3065	1179	1240	901	1258	1156	1148	1753	1673	1510	1247
65108	610	1548	268	518	1352	1088	1431	2742	2668	1210
105378629	0	2	1	0	0	2	1	0	0	0
81629	177	203	267	357	196	88	360	138	102	139
100128071	76	117	138	219	143	24	205	37	22	75
55108	984	948	975	1485	985	648	1603	741	831	828
728116	0	0	0	0	0	0	0	2	0	0
653121	57	113	23	76	263	82	51	139	94	168
102723870	0	0	0	0	1	1	2	1	4	2
339487	311	358	298	413	339	438	515	499	732	390
5928	846	924	569	1101	1085	953	1281	1087	990	1003
81493	574	491	263	536	549	480	630	625	594	567
57648	88	88	46	126	334	102	77	184	171	271
8565	693	956	552	670	1038	908	1510	1126	1440	1060
64766	194	348	256	394	426	340	504	407	267	490
252995	116	18	9	6	44	14	14	19	5	17
105378631	0	0	0	0	0	0	1	0	0	0
3208	2	12	3	9	31	16	10	26	35	38
113452	34	43	5	58	214	104	50	212	217	272
105378632	0	0	0	0	0	2	0	0	0	3
127544	279	310	152	327	519	1100	1188	1288	2055	872
204	1871	1225	1193	1419	2170	1490	1982	1737	2620	1532
105378635	0	0	2	1	1	0	0	0	0	0
113451	19	95	10	37	330	106	105	125	195	260
112268224	2	1	0	0	1	0	3	0	3	2
55223	55	230	39	97	167	178	125	148	108	99
149076	300	534	223	297	797	442	349	544	371	480
127550	0	4	0	2	2	1	2	3	0	5
1912	2627	2176	911	1779	2320	1922	1719	2616	2688	4209
100500853	9	20	4	21	27	32	15	34	36	42
101929464	2	0	0	0	0	0	2	0	1	0
7579	17	51	15	49	88	49	64	71	45	88
114784	4	2	0	5	31	9	11	19	16	77
105378638	0	0	0	0	0	0	0	0	0	0
127540	0	0	0	0	0	0	0	0	0	1
402779	0	0	0	0	0	0	0	0	0	0
84970	0	0	0	0	1	0	0	1	1	0
105378639	0	0	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	0	0	0	0
693137	0	0	0	0	0	0	0	0	0	0
105378642	0	5	4	3	6	4	3	4	2	3
2709	0	0	0	3	4	2	1	7	0	1
127534	0	0	0	0	0	0	0	0	0	1
2707	0	0	0	1	2	0	0	0	0	0
2701	146	230	55	354	531	397	209	964	381	457
113444	469	427	255	400	526	504	549	830	959	575
58512	36	41	10	33	39	33	21	14	31	12
653160	16	49	24	63	77	36	48	29	26	64
100506144	305	466	137	379	656	663	531	546	832	735
9204	112	313	226	242	290	215	392	242	216	249
79830	47	131	70	83	168	81	132	100	47	121
105378644	0	1	0	0	2	0	0	0	0	0
6421	2065	2984	2235	3055	3915	2234	4304	2820	2395	3011
9202	195	439	277	364	665	426	400	486	366	503
100861513	1	2	0	0	1	3	0	4	2	2
79932	680	599	741	701	725	734	798	668	670	764
23154	159	196	109	206	392	336	351	420	373	361
339488	58	58	73	116	76	50	147	84	46	77
105378645	92	44	33	36	19	20	39	25	57	28
5690	1432	1390	694	1050	1510	1942	2283	2232	2925	1906
105378646	0	0	0	0	0	0	0	0	0	0
127703	103	208	127	262	482	272	255	343	391	421
63967	213	155	228	246	43	68	338	58	45	39
192670	481	432	598	679	500	419	620	493	365	696
26523	286	328	230	314	474	434	446	396	512	486
192669	127	307	179	265	446	225	310	314	194	393
105378647	0	0	0	0	0	0	0	0	0	2
27285	4	1	8	3	6	3	3	2	0	5
54936	257	255	200	238	357	391	404	388	655	347
1296	108	187	36	248	1030	481	241	424	590	1536
27095	617	790	403	727	959	890	1082	1332	1637	1148
55700	1066	1358	365	961	2296	2074	1547	2544	3367	2681
9967	1043	1172	919	1195	1380	1074	1500	1147	1115	1296
79729	56	97	48	58	258	138	148	122	312	219
55194	329	543	161	360	1058	480	458	1081	754	719
83931	727	666	448	778	804	843	913	1104	1220	917
84967	549	469	187	405	510	633	642	857	1270	652
127700	13	34	17	56	121	53	24	76	73	75
109616970	0	0	0	2	1	0	0	0	0	0
107984940	2	2	2	1	8	3	1	1	2	8
64960	945	881	503	749	1017	837	945	1152	1539	892
1441	4445	1231	5892	4858	1881	2452	3947	3056	2431	8308
107984941	0	0	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0	0	0
2899	4	2	6	17	46	12	0	8	4	23
100422898	0	0	0	0	0	0	0	0	0	0
107984942	0	0	0	0	0	0	0	2	0	1
728431	35	65	17	45	69	123	110	92	335	147
80149	156	293	120	205	188	1019	853	735	1058	708
102465438	0	2	0	2	1	2	1	1	0	2
64769	451	623	318	481	644	641	659	772	601	707
100847010	0	0	0	0	0	0	0	0	0	0
105378649	1	2	2	4	2	6	3	5	6	4
79753	128	159	126	200	251	203	245	230	205	208
7802	43	84	30	108	221	100	66	155	75	153
29889	391	470	317	516	637	500	685	638	591	653
284654	27	335	35	96	33	97	19	37	32	72
54955	61	117	60	141	127	73	182	78	64	103
55143	441	285	381	432	77	130	600	91	68	50
284656	0	6	7	11	0	6	7	0	3	0
105378650	0	0	0	0	0	0	0	0	0	0
149175	24	32	8	22	43	38	36	37	50	19
79693	159	200	84	153	166	245	337	348	331	263
127687	385	818	101	340	741	755	558	947	1175	743
4520	198	195	231	195	251	373	421	305	438	279
3633	504	587	394	654	472	352	881	394	421	509
105378651	0	2	1	2	2	3	2	1	3	1
10946	958	898	611	978	1202	783	1121	992	1052	880
2275	1272	267	123	292	354	211	299	434	530	479
51118	324	374	162	306	434	326	474	483	496	473
5453	1	5	0	0	3	3	12	10	9	18
107985103	0	0	0	0	0	0	0	0	0	1
105378653	0	0	0	1	0	0	0	2	0	2
100500801	0	0	0	0	0	0	0	0	0	0
105378655	0	0	0	0	0	0	0	0	0	0
105378654	6	0	3	3	2	1	1	0	0	0
339442	2	0	1	1	0	1	0	0	0	0
105378657	10	5	9	7	0	2	4	2	0	0
107984943	2	0	3	0	0	0	0	0	0	0
105378656	0	0	0	0	0	0	0	1	0	0
105378658	0	0	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	1	0	0	0
64121	337	441	227	347	468	576	548	615	814	633
100527950	327	225	220	273	231	199	285	249	287	169
26292	327	215	215	270	193	194	282	241	276	158
105378663	0	3	1	1	8	4	2	4	5	6
81025	2	10	5	2	34	6	2	9	10	11
54933	11	109	44	16	628	54	35	124	65	125
105378662	5	4	3	5	20	7	4	11	7	9
79647	333	535	216	447	742	740	744	844	883	665
4725	1747	2127	1245	1273	2683	1263	1795	2332	3085	1916
23499	656	1330	846	1067	2347	1382	1518	1778	1240	2560
643314	1	0	0	5	7	6	4	3	0	13
105378950	0	2	1	0	5	0	1	0	1	1
353500	24	380	92	159	2217	227	171	278	328	394
192217	2	7	3	7	47	10	5	22	5	10
728448	8	95	67	84	419	83	110	68	97	114
8761	1456	2168	953	1747	2043	1916	1885	2057	2538	2120
101929516	59	110	29	122	139	158	113	141	192	150
677834	0	0	0	0	0	0	0	0	0	0
26508	52	328	16	86	489	476	141	376	240	260
84618	3	0	0	0	0	0	0	0	0	0
51440	3	3	0	4	1	9	14	8	5	2
10450	473	607	250	515	923	525	614	633	727	520
656	54	277	64	155	1645	146	130	494	387	342
64064	3	11	4	10	43	10	4	17	12	15
105378666	0	0	0	0	0	0	0	1	0	0
101929536	1	5	3	6	1	3	2	0	4	5
105378951	15	15	28	33	11	6	26	3	5	3
107985740	9	10	45	14	9	5	16	0	5	11
105378665	10	7	21	14	4	3	14	3	1	6
105378667	0	0	0	0	1	0	0	0	0	0
54802	82	155	62	179	214	160	213	180	184	214
4610	28	94	24	36	57	137	214	161	294	120
105378668	0	3	0	1	1	6	4	2	6	5
84879	41	127	45	71	221	213	163	142	238	122
105378669	1	10	0	2	2	2	2	1	0	2
10487	2799	2021	1454	2280	2764	3071	2798	3660	4143	3669
5538	4708	3743	2352	3608	4894	6438	4977	6789	9326	7237
105378671	0	2	0	0	0	0	0	0	0	2
6018	104	199	88	159	248	229	233	229	211	220
127391	0	0	0	0	0	0	2	1	1	2
10269	254	450	171	303	622	518	562	788	704	792
1298	272	100	490	755	4298	298	191	277	232	535
107984945	0	1	0	1	0	14	6	8	18	8
64744	2309	2116	714	1928	1403	3002	2349	2428	2576	3591
65243	13	51	12	28	26	29	32	52	38	59
339559	36	60	54	44	99	46	87	68	61	93
105378672	2	4	3	9	10	2	5	2	1	7
64789	68	85	58	115	76	79	127	108	94	129
127396	12	65	29	41	65	47	40	66	39	45
105378673	0	0	0	0	0	0	0	0	0	0
9783	49	91	62	79	78	87	81	42	89	58
105378675	0	0	9	3	1	5	8	2	2	1
105378674	0	0	0	0	0	0	0	0	0	0
100130557	30	15	31	50	45	12	55	14	27	18
4802	786	572	433	693	813	716	832	783	867	683
407034	0	0	0	0	0	0	0	0	0	0
407031	0	0	0	0	0	0	0	0	0	0
9132	51	31	86	53	9	18	70	7	6	9
105378676	0	0	2	0	0	0	0	0	0	0
163732	1800	110	814	477	281	161	186	113	101	53
1503	218	204	171	279	328	214	434	294	301	323
100507178	14	14	18	23	48	17	21	18	12	28
200172	3	3	3	11	12	5	12	3	3	9
22955	255	322	250	320	632	198	257	227	204	324
100132074	15	12	7	12	114	17	7	15	3	17
101929901	0	7	3	14	18	0	0	2	0	3
105378678	4	26	9	2	96	4	5	3	6	0
1907	0	0	0	0	5	0	1	0	1	2
59269	28	113	24	42	179	214	192	217	338	234
2981	0	0	0	0	0	0	0	0	0	0
2980	0	0	0	0	0	0	0	1	2	0
22887	309	554	285	416	759	367	539	463	324	483
284716	7	11	3	17	31	8	8	10	5	5
84217	15	19	13	15	20	17	14	25	27	24
728621	29	75	19	42	90	87	72	84	218	91
79717	483	669	313	474	724	719	687	798	1311	780
10465	468	442	436	410	449	322	584	369	469	342
4904	11682	11625	4891	12072	9154	10773	13522	12313	16821	9946
149461	3	0	0	0	1	0	0	0	0	0
64175	314	651	396	531	1805	779	900	1649	978	2133
79078	146	149	125	168	214	187	202	207	242	210
105378683	0	0	0	0	0	1	1	0	2	1
100129924	4	4	4	7	7	3	5	2	4	9
107984946	4	4	0	4	11	1	3	2	1	2
374969	314	259	162	241	248	239	295	300	379	255
114625	1118	1213	1306	1731	456	343	2230	231	293	408
51058	42	136	96	114	216	150	160	164	169	182
339539	2	1	0	0	0	0	0	0	0	0
6513	4595	3307	2708	5500	1153	1084	5572	543	1093	441
440584	22	14	19	20	10	7	32	5	19	6
440585	0	0	0	1	1	2	0	1	0	2
10969	474	494	234	584	754	493	623	692	749	542
102465439	0	0	0	1	3	1	0	0	0	0
149465	1	0	0	6	2	0	1	0	3	1
105378685	0	0	0	1	1	0	0	1	0	0
128218	4	4	7	18	5	7	3	6	4	1
149466	0	0	0	1	0	0	0	3	0	0
7075	142	457	51	395	781	486	232	1044	429	1336
4352	61	15	65	25	29	7	32	8	4	17
105378687	9	9	7	13	18	12	8	7	9	10
991	1646	794	944	1347	260	269	1485	300	264	105
64834	1482	1440	998	1803	1330	1177	2129	1687	1907	1760
102466723	1	1	5	7	3	2	9	2	1	4
112268225	4	12	34	37	23	7	25	10	3	11
112950	640	549	437	595	634	528	723	674	854	644
107984947	74	71	42	68	84	63	101	90	130	76
23334	405	511	564	635	1090	457	593	424	367	568
100873952	11	21	27	37	37	17	25	24	20	28
102465440	0	0	0	1	0	1	0	0	0	0
81888	322	352	371	394	698	274	343	289	249	338
5792	165	250	136	321	822	386	393	171	308	286
9682	224	339	213	287	425	368	386	395	343	364
100132774	27	44	23	48	52	39	69	45	55	62
6487	182	199	144	187	339	136	129	169	161	189
101929592	59	0	0	0	0	5	1	0	0	0
102464830	0	0	0	0	0	0	0	0	0	0
9048	8	8	9	5	9	7	10	5	5	5
105378688	3	5	11	12	21	6	6	11	2	9
101929609	4	4	2	9	9	5	4	5	9	5
9670	432	410	285	414	462	371	463	470	460	445
1802	159	195	112	224	277	174	293	252	284	252
533	2283	2613	1630	1706	2852	2642	3312	4376	7187	3339
8704	264	412	171	307	1099	273	334	727	426	800
149473	49	79	51	85	112	57	89	55	47	72
6536	354	420	346	588	141	135	1076	66	51	77
107984948	36	36	19	48	10	9	49	17	4	26
128209	1	9	0	0	0	1	1	3	2	7
105378952	0	0	0	0	0	0	0	0	0	0
55929	338	417	339	425	670	291	452	425	402	374
79033	532	482	231	496	920	467	371	739	741	691
100874278	3	4	0	16	17	4	5	1	2	5
106635545	0	0	0	0	0	0	0	0	0	0
55182	773	893	575	918	994	769	1211	981	1057	845
107984951	0	0	2	0	1	0	0	0	0	0
100847089	0	0	0	0	0	0	0	0	0	0
107984950	65	119	35	114	100	125	140	147	170	127
79639	38	98	32	54	96	108	73	95	171	110
109623472	0	0	0	0	0	0	0	0	0	0
339541	810	108	1370	564	205	280	720	84	179	104
105378690	7	1	15	12	6	6	8	2	9	3
26828	3	7	0	1	0	4	0	2	0	0
26830	4	4	0	0	0	4	0	2	0	0
11004	553	350	424	621	160	166	713	129	157	49
109623476	1	1	1	4	0	3	7	0	0	0
6202	26773	23602	17555	23920	26058	19875	25081	28789	41774	17267
26811	2	7	2	5	21	6	10	29	4	11
94161	0	1	0	1	0	1	2	0	0	0
94162	6	17	2	10	25	6	19	9	8	10
94163	6	14	8	15	13	14	25	12	16	28
266675	3	12	3	14	15	8	14	6	8	12
1263	82	162	24	89	227	530	399	410	897	610
343521	10	31	7	12	20	39	44	35	81	56
149478	2	15	9	9	46	17	11	8	7	65
107984952	7	62	19	42	87	28	24	27	33	179
8643	50	88	109	68	188	20	52	25	17	69
8891	222	314	104	240	431	271	340	397	359	316
79654	654	704	483	868	820	583	934	695	628	685
7389	7021	5193	4655	7446	1842	1402	7794	1082	1567	1085
57643	5	28	12	20	24	27	17	16	13	22
105378691	5	6	3	4	8	5	9	5	3	9
400752	5	5	3	4	8	5	9	5	3	9
84842	33	24	21	23	36	13	39	13	7	7
4595	177	197	218	227	342	215	310	219	235	228
114034	151	166	145	181	222	143	299	169	208	149
10420	125	131	92	148	138	109	159	152	106	83
126661	15	44	37	30	26	35	30	24	19	19
25974	917	1522	442	851	1458	3455	2993	3308	6293	2735
5052	1572	2850	690	1803	2989	7994	6219	7409	14108	6096
10327	947	1522	587	766	1809	3159	2785	3427	5516	2658
4678	1825	1480	1658	1685	1492	1067	1847	1186	1101	1118
149483	27	34	71	76	56	28	76	11	7	31
60313	686	1029	916	1076	1212	951	1310	1101	990	1145
728963	0	2	3	0	0	0	7	3	1	1
51249	138	235	109	196	295	288	321	268	430	261
3652	37	72	25	69	68	68	73	62	66	72
105378693	0	2	0	0	0	0	0	0	0	1
23139	330	320	188	444	903	320	414	375	467	903
105378694	0	0	1	0	1	0	2	1	0	0
110117499	56	130	27	58	136	165	96	265	150	253
8503	56	135	28	58	136	166	98	269	151	253
101929626	2	0	1	0	0	0	0	3	0	2
10103	6	4	3	6	34	16	14	28	20	11
110117498	0	0	0	0	0	0	0	0	0	0
55624	264	498	162	345	1017	568	527	855	800	916
541468	10	18	6	12	42	16	4	20	9	12
8438	216	145	338	293	158	121	366	139	130	143
10489	447	498	267	613	1020	629	791	830	754	764
7388	2407	2272	1600	1975	2112	1907	2520	3136	4077	1576
387338	159	238	145	170	285	196	286	292	328	262
2166	168	84	221	169	208	74	117	64	53	77
729041	15	7	31	26	6	8	22	9	7	11
101929651	0	1	0	0	0	0	2	0	0	0
127343	0	3	0	1	0	0	2	2	2	1
105378696	0	0	0	0	0	0	0	0	0	0
100507423	14	42	28	47	67	54	62	38	44	89
148930	0	0	0	0	0	0	0	0	0	0
8569	359	671	460	616	808	611	819	579	700	1036
148932	357	498	377	424	614	446	576	535	589	602
105378697	0	1	0	0	0	0	0	0	0	3
64756	429	490	201	421	509	451	510	404	396	318
374973	0	1	1	2	4	0	2	0	0	0
100130197	2	5	0	1	6	7	4	6	4	4
9813	609	1256	393	863	1435	1308	1231	1593	1300	1307
105378698	0	0	0	1	0	0	1	0	0	0
105378699	0	0	0	0	0	0	0	0	0	0
1580	12	0	1	33	22	1	5	0	0	0
163720	0	2	0	2	1	0	0	1	0	0
1579	0	6	0	3	20	0	0	2	0	0
260293	26	104	6	40	50	22	5	21	5	19
199974	0	9	0	2	3	0	1	0	0	0
284541	0	2	0	3	0	0	0	0	0	0
105378701	4	1	5	1	0	3	0	0	0	0
100874253	20	25	14	24	10	8	12	5	1	5
10158	1793	676	564	955	159	144	842	69	24	191
6886	2038	1865	2182	3212	746	384	3597	133	56	224
6491	121	161	159	185	49	67	281	62	49	41
51727	794	1543	585	1299	1590	1381	1569	1980	1924	1729
102724077	3	4	0	6	3	2	10	1	6	5
2301	1	2	0	0	0	0	0	0	2	0
84793	27	27	20	86	112	37	41	43	34	35
2306	14	40	7	94	128	28	24	28	21	14
107984953	1	1	0	0	3	0	0	0	0	0
388630	85	374	43	106	255	166	40	45	27	26
105379778	0	6	0	2	3	3	0	0	0	0
391037	0	2	1	4	5	2	0	0	0	0
200010	7	17	5	20	21	7	4	6	4	10
54558	34	135	21	89	143	87	48	70	56	99
84871	1	0	1	0	0	0	0	0	0	0
79656	85	105	19	59	146	75	32	64	37	51
105378706	0	0	0	0	0	0	0	0	0	0
101929721	0	0	0	0	0	0	0	0	0	0
100874313	0	0	0	0	0	0	0	0	0	0
107984954	0	0	0	0	0	0	0	0	0	0
105378708	0	0	0	0	0	0	0	0	0	0
1996	0	0	0	2	2	3	7	0	4	3
105378709	0	0	0	0	0	0	0	0	0	0
107984955	0	0	0	0	0	0	0	0	0	0
105378711	0	2	3	1	0	0	1	0	0	0
105378710	0	2	4	1	0	0	1	0	0	0
105378712	0	1	0	0	0	0	0	0	0	0
63950	0	2	1	0	1	0	0	2	0	2
105378714	0	0	0	0	0	0	0	0	0	0
11124	695	527	382	580	513	454	592	473	601	450
105378715	0	5	0	2	0	4	1	0	0	3
112268262	0	0	0	1	0	0	0	0	0	0
1031	648	647	409	799	504	348	699	451	268	154
100616189	0	0	0	0	0	0	0	0	0	0
102466656	0	0	0	0	0	0	0	0	0	0
284546	0	0	0	0	1	0	0	0	0	0
105378716	0	3	5	2	2	0	2	2	5	3
26994	773	1274	755	1490	1254	850	1270	1203	939	1265
22996	56	66	35	82	25	33	78	31	88	30
105378717	0	0	0	0	0	0	0	0	0	0
