GeneID	GSM8428862	GSM8428863
9122	85	76
10542	2796	2400
101410535	15	11
84432	0	1
105378899	0	0
105378898	0	1
643160	0	0
440602	0	0
3744	1	0
3737	1	1
107985174	1	0
3738	0	1
105378901	0	1
963	2	3
55791	770	710
128338	1798	1926
10390	1849	1651
79961	365	359
107985180	0	0
1117	1	0
149620	0	2
27159	0	2
105378903	0	0
128344	11	9
105378904	0	1
441897	1	0
5016	23	13
79084	3288	2191
515	10561	8335
128346	173	143
57413	1	1
140	0	1
5906	3469	2861
100129269	8	4
107985184	30	13
55924	527	452
100506343	58	70
101928718	51	57
11218	2674	2377
3752	28	42
100874295	0	0
100873995	0	1
643355	0	0
105378906	0	1
105378909	1	1
55917	2200	1606
100422976	2	0
7482	382	425
54879	1423	1386
829	12719	11018
4343	6233	5044
389	5751	4404
333926	82	91
105378910	1	0
284467	60	33
100996702	238	187
105378912	71	68
105378911	54	47
113218506	0	0
6566	12633	10129
246182	15	9
100506392	330	197
107985189	38	31
100996251	27	19
9860	1440	1204
643441	3	1
260425	383	310
10745	1392	1107
54665	1457	1206
100287722	226	163
26191	82	70
440603	64	67
10717	731	614
64858	1950	1628
101928846	6	5
204851	3312	2773
56944	120	91
148281	2	4
107985443	0	2
51592	4325	3884
105378913	7	4
10286	4201	3318
105378914	4	3
163259	236	206
270	0	2
4893	7163	5711
7812	39111	30079
80143	4010	3314
6847	0	3
105378915	0	1
7252	7	6
10100	1494	1443
105378916	0	0
112840934	1	1
4803	368	350
112268234	0	0
112268287	2	2
81839	1238	1044
845	0	1
4808	15	11
101928995	0	0
101928977	0	0
55356	170	146
126868	27	26
105378918	0	0
107985190	2	3
105378919	0	0
105378920	1	0
476	15563	11711
84852	3748	2974
101929023	1	2
112268235	28	35
965	767	703
105378925	7	4
100616384	1	0
3321	1920	1372
105378924	5	4
100302117	0	0
388667	1	0
105378926	1	0
914	2	1
105378927	0	1
5738	890	608
9398	293	237
101929099	13	13
8458	4452	3195
100126331	1	0
80263	405	341
79679	16	17
104355292	0	0
10905	4052	3116
100996263	0	0
54855	46	31
105378929	4	6
54834	881	834
10885	3629	2221
200162	221	162
105378930	0	0
107985447	1	1
6913	9	9
105378933	0	0
107985191	0	0
10352	1510	1144
104472716	1	2
101929147	641	556
107985192	5	15
105378934	0	1
51179	1	4
100874270	0	1
3284	16	8
105378935	1	0
3283	23	18
128102	11	14
644242	3	6
90874	335	299
105378937	5	3
26227	15520	12667
105378936	275	147
3158	0	2
83998	0	0
105378938	2	1
343505	0	3
11085	2	0
4853	10733	8038
101929178	3	4
105378939	1	0
105378940	0	1
9554	12358	10416
107985522	5	2
105378941	4	5
105378954	31	42
101929788	1	2
728841	3552	2427
107985523	51	35
767846	73	50
100996724	1571	1045
107985524	162	121
105378944	1	2
105378943	7	5
101929796	72	61
101060684	2367	1590
107985762	0	0
101954277	0	0
653505	2	2
728855	45	40
100996720	11	11
101954264	0	0
107985763	0	1
105369199	4	1
101929798	2	4
107985748	0	0
107985749	0	0
107985750	0	0
106479023	8	3
2210	0	2
100996318	1	1
337875	0	0
653820	598	492
653464	2174	1999
107985193	12	9
100873165	3	3
107985194	1	1
647121	5	8
107985195	0	0
101929814	1	1
105371172	1	0
105371175	0	0
107985200	265	218
107985201	101	68
101927452	1	0
112268275	1	1
112268273	1	0
100189261	0	0
101954269	0	0
26863	1	1
791227	0	0
105369140	0	0
100189142	0	0
100189326	0	0
199882	0	0
100189356	0	0
338391	1	3
100132417	0	0
440686	6	6
105371209	0	0
554282	460	410
100996712	813	668
105371207	0	0
105371206	0	0
100996732	293	231
101060524	1	0
101927333	1	1
105371196	0	0
730262	0	0
105373467	4	1
101954267	1	0
100189323	2	1
284565	2802	1991
105371211	3	0
6063	0	0
105379574	1	2
100189127	1	0
728945	0	0
101929826	0	1
105371214	0	0
105371215	0	0
101927429	12	11
1818	1	0
645166	237	207
105371216	0	0
105371217	0	0
107985528	0	1
647135	2480	2082
107985595	8	6
728833	531	412
105371219	0	1
107985754	0	1
101929805	1	0
107985614	0	0
107985615	0	0
103091866	24	24
100996740	10	19
645142	0	0
101954266	0	2
7214	0	0
100288142	2097	1506
105371312	172	85
105371288	5	4
107985755	1	0
107985751	0	0
101929780	611	554
653519	1746	1655
5174	389	478
11126	17	17
27246	3590	3055
10623	3794	3055
200035	562	491
10401	2518	2083
102466191	1	1
148741	25	20
107985593	0	0
8515	40	39
8799	745	645
114814	388	298
9939	7991	5441
105371260	3393	1816
128077	1935	1856
84265	1099	952
284615	37	35
10628	169	124
148738	0	1
100189384	0	0
100189064	0	0
100188991	0	0
100189198	0	0
107985594	1	9
101954276	1	2
101928979	74	87
100132406	2888	2172
388677	584	422
105371254	11	20
170688	333	288
102724364	805	750
105371242	0	0
107985756	1	0
112268274	64	65
100996756	28	36
105371235	1	1
105371233	0	0
107985591	3	3
100288805	1	5
149013	1435	1021
728989	2	4
105371231	1	0
100189334	0	0
101447996	0	0
644861	0	0
5565	2112	1672
9557	3408	2404
171423	7084	5233
2330	185	134
100289211	0	0
607	975	799
51205	737	689
102723321	0	0
105371230	0	0
2702	429	242
2703	0	3
105371229	4	3
51463	1532	1353
100034743	82	83
105371228	39	28
100189140	1	0
26864	1	0
100189193	0	0
728920	2	2
200030	1516	1171
105371227	1	3
100505824	0	0
101927468	0	0
100189056	0	0
105371226	1	2
284561	14	9
100189307	0	0
105371225	2	3
100189174	0	0
100188998	0	0
100847044	0	0
101954273	1	0
102466225	0	0
100132057	5	4
101954272	1	0
107985525	2	0
388685	27	30
105371224	108	104
644591	0	0
100189005	0	1
25832	3179	2498
100996763	585	450
105371223	8	14
105371222	2	1
440672	398	352
100996517	514	528
9659	8193	5797
112268272	168	148
400818	3011	2195
101929790	10	9
102723348	1	0
653513	841	652
100996716	758	694
105371403	4	2
100996717	798	638
101060226	6052	4221
107985752	0	0
653598	0	0
57234	15	17
100189257	0	0
112268236	2	2
644634	6	6
107985753	0	0
100189228	0	0
102723955	1	0
105371406	0	2
100189059	0	1
2209	1	2
440689	6	2
112268237	0	1
653604	8	4
8370	41	46
126961	10	10
8337	114	105
337873	33	29
723790	110	104
333932	8	11
112268238	199	198
554313	29	28
8349	137	144
8338	51	52
317772	0	2
51027	302	270
9900	612	513
10262	4700	3805
10903	385	395
56957	2100	1503
105371427	22	11
11311	1889	1894
51177	664	542
105371433	4	5
81611	11479	8024
23632	1076	948
109616989	0	0
51107	4025	3616
79630	52	66
148523	138	105
105371434	0	1
54460	2472	2239
9129	4169	3215
23248	2341	1901
80222	2068	1766
102465529	5	2
1893	1539	1325
100874054	18	16
100289061	326	229
54507	2669	2523
100422997	17	12
574406	67	76
4170	13365	10852
107985203	10	5
2029	11230	8851
112268239	47	45
55204	2470	1950
84072	2	0
1520	566	485
1513	71	84
405	2639	2073
100996521	1	0
107985204	4	6
9869	1842	1525
29956	8445	7139
105371438	0	2
8416	94	89
55793	195	171
58497	1044	986
149428	16	16
54964	354	327
56882	2673	1988
10962	260	284
126626	289	262
10500	212	153
388695	358	341
100534012	1053	905
79626	7	9
79005	1067	913
29765	17	17
6944	2554	2172
8394	9939	8539
5710	14009	9559
100507670	32	27
57592	1708	1395
5298	3620	2778
5993	3882	3272
101927886	19	13
8991	2	3
5692	11472	9190
23126	4376	3813
57530	852	685
7286	3210	2194
693139	1	0
81609	1169	1075
11189	431	484
284485	3	8
65005	3489	2697
51686	741	497
11022	1349	1056
109729141	121	127
339398	0	1
6097	2	4
100191040	1	3
100132111	21	19
284486	10	6
117145	583	537
6281	8775	7720
105371441	43	37
105371442	0	0
441908	0	0
6282	10952	8616
101927949	14	8
100131107	2	0
126637	1	1
7062	13	6
126638	1	1
112268240	11	15
388697	145	96
2312	80	47
339400	52	52
388698	9	6
49860	0	1
254910	1	0
54544	0	0
353145	0	2
84648	0	0
353144	0	0
353143	0	0
353142	0	0
388699	0	0
353141	0	1
353140	0	0
26239	1	0
353139	0	0
199834	0	0
100129271	1	0
448834	2	0
353137	20	11
353135	4	0
353134	0	0
353133	7	8
353132	3	3
353131	0	0
448835	1	0
105371444	0	0
105371445	0	0
4184	0	1
3713	2	3
101927988	0	0
163778	0	1
6698	0	1
6707	0	0
105371446	1	0
6699	1	0
6703	0	0
6700	0	0
6701	0	0
6704	0	1
6705	1	0
6702	0	0
6706	0	0
101928009	1	1
149018	0	0
574414	0	1
4014	0	2
114771	1	0
57115	2	1
6280	113	14
6283	0	0
6279	22	6
338324	4	1
6278	27	5
6277	14239	14300
6276	46	51
6275	216	291
101928034	70	78
6274	269	284
6273	1319	1047
140576	3182	2536
57402	47	30
6284	3962	2691
6271	287	235
26097	2920	2207
23557	1207	1068
3608	20750	15225
100189015	1	0
4881	156	144
102466879	1	1
65123	2680	2322
11000	60	59
343052	0	0
57459	2674	2560
101928059	58	56
9909	2484	2227
200186	1635	1546
27173	7031	5882
102465441	6	5
148327	523	489
10899	3453	2877
5872	7724	5882
6232	31537	33294
91181	8	9
100847024	0	0
7170	35379	23148
100126346	0	0
388701	2	4
25912	8670	7627
9898	10658	7412
109617023	26	22
10456	8332	6563
89872	1	1
57198	2933	2282
101928101	7	3
3570	428	375
126669	141	126
126668	1	4
55585	5115	4439
100874097	972	738
107985206	0	0
1141	3610	3089
103	10917	7786
3782	4	10
105371449	5	2
10654	1192	849
57326	4645	3743
90780	1596	1508
101928120	1265	1015
6464	10201	7136
1163	6546	6150
100423020	21	11
80308	1296	1030
55891	1	1
51043	847	769
127579	13	17
149095	35	28
100505666	65	66
8751	2880	2119
1945	365	317
1944	124	124
1942	427	425
55974	1512	1473
54344	686	586
200185	1573	1605
80128	195	181
4582	150	139
693235	0	0
7059	823	778
105371450	378	362
4580	1676	1332
2630	1342	1216
2629	5980	5280
10712	1333	1198
10067	2657	2395
1196	2351	2167
57657	463	518
5313	67	86
2224	10273	8450
284618	6890	5913
23623	1718	1626
55870	1784	1574
693140	24	20
645682	3	3
645676	160	101
101929703	49	47
105371452	111	83
55154	3453	2458
55249	3316	3091
106633810	1	0
7818	8335	6274
100505728	141	93
100129405	2034	1434
54856	2968	2124
106633816	0	1
23208	276	341
6016	2317	2077
22889	2243	2085
677823	0	1
677771	6	9
107985207	5	3
339403	1	1
9181	8422	5706
102465442	3	2
107985209	51	42
107985210	1	1
107985208	0	2
6746	11883	9453
105371729	794	578
56893	2562	1941
28956	1215	1016
57111	14	6
92312	245	221
4000	24423	14656
64218	76	66
9673	2588	2057
100527963	1415	1222
11243	2298	2212
632	30	31
79957	56	60
23381	6978	5030
84283	509	393
112770	2126	1776
391104	0	1
7203	18418	13401
128229	15	15
57127	5	6
10485	22	23
407046	0	0
4209	2163	1734
128239	2647	1991
164118	3	1
128240	4162	3597
54865	2537	1906
60484	1	4
101928177	1	1
105371453	474	498
63827	79	66
10763	8	7
1382	282	239
81875	2312	1752
51093	1009	870
79590	4583	3180
3068	24374	16302
5546	2950	2610
9047	58	56
4914	100	61
3645	3	2
375033	1429	1119
149499	13	7
9826	1692	1253
768220	2	1
102724222	0	0
440695	9	3
2117	1852	1659
360155	6	2
107985211	0	1
105371456	0	0
105371455	0	0
101928202	0	1
83416	2	2
83417	0	1
105371457	0	0
115352	1	2
79368	1	1
115350	1	0
922	9	4
105371458	0	0
105371459	0	0
55243	7570	5818
100505785	14	18
646268	18	18
105371460	1	3
912	0	0
909	0	1
910	0	0
911	0	0
913	1	0
128360	1	0
391107	0	0
107985212	0	0
391109	0	0
107985213	2	0
343406	0	0
391112	0	0
128366	0	0
128367	0	0
128368	1	0
6708	18	8
81448	0	0
391114	0	1
128372	0	1
128371	0	0
81442	0	0
4332	0	0
149628	14	21
3428	7365	5508
107181291	0	1
105371461	0	0
9447	3	2
100189166	0	0
57863	7	4
100131825	4	3
2532	0	0
2205	1	0
441911	0	0
26476	0	0
391121	2	0
105371462	1	0
127385	1	0
107985215	0	0
325	0	0
1401	0	1
101928264	1	1
54935	108	86
105371464	0	0
343413	0	0
107985217	3	0
56833	37	31
284677	47	37
391123	10	7
107985216	45	62
25790	99	50
100422852	0	0
8407	15815	11822
57549	11	5
89886	4	2
100505633	2	0
93183	673	481
3766	13	12
3765	0	0
93185	3147	2234
477	15	20
480	0	2
844	2	3
729867	504	283
8682	24715	18411
50717	5411	4293
100287049	67	48
5824	4509	3398
107985219	544	383
1314	14304	9892
474338	52	37
23385	5526	4367
4807	24	19
105371466	6	9
57216	1262	1222
105371467	0	0
114836	0	1
105371468	0	1
8832	1	0
6504	1	1
107985220	0	0
962	1	0
57823	2	5
105371470	1	0
4063	0	0
51744	0	0
55600	0	0
101928372	0	1
142683	0	2
50848	5398	4493
100131187	4	1
7391	1718	1443
257106	95	62
81607	370	354
105371471	6	4
126823	26	31
5202	2911	2141
4817	1672	1404
9191	1635	1431
51506	2738	2355
112543491	20	24
27005	1468	1256
5498	771	666
8703	2676	2271
9507	11	18
4720	9987	6724
2207	6	6
336	0	2
84134	891	684
100847090	31	16
9970	81	70
654790	9	15
105371472	0	1
107985221	0	1
4359	25	24
6391	5075	4178
257177	264	175
100189373	3	0
100189407	0	0
100189402	0	0
100188997	0	0
100189412	1	1
100189394	0	0
100189366	1	0
100189091	0	0
100189260	0	0
100189235	0	0
100189009	0	0
100189252	1	0
100189385	0	0
100189141	0	0
100189290	0	0
100189316	0	0
100189230	0	0
100189259	0	0
100189188	0	0
100189134	0	0
100189364	0	0
100189160	0	0
100189017	2	0
100189039	0	0
100189120	0	0
100189139	0	0
100189274	0	0
105371473	0	2
2212	14	14
100189380	1	0
3310	1280	1365
100189018	0	0
100189011	0	0
100189126	0	1
2214	1	3
9103	2	2
3311	81	76
100189003	0	0
2215	1	1
2213	1	0
641311	0	2
84824	1	2
127943	7	10
11266	2771	2094
102724329	13	13
22926	3648	2776
25903	20	19
9722	14	13
105371475	0	1
100616386	0	0
693141	0	0
284680	0	1
400793	11	9
117157	4	2
105371497	1	0
127933	11133	8341
102724358	2	3
6675	14461	10984
4921	330	390
51478	1118	1110
339512	37	42
107985223	0	0
5999	22	25
8490	159	161
101928404	1	2
83540	3325	3067
100422212	1	0
5087	26	22
100505795	0	0
107985451	0	0
107985452	0	0
4009	0	0
105371561	0	0
102725140	0	1
6258	1	0
400794	0	0
440699	0	0
4259	4112	3501
223	4421	3499
440700	4	6
105371581	0	3
54499	6834	5959
100147773	42	24
7371	3581	2839
100500832	526	424
149297	1	1
105371586	0	2
100126349	0	0
112268276	0	0
105371590	0	0
116123	0	0
57645	4429	3434
117143	1285	1101
387597	58	36
84944	7	1
105371600	1	0
10223	0	2
105371598	0	1
92235	1	0
105371601	0	1
101928484	3	0
5451	1481	1269
919	3	0
101928512	5	4
107985224	1	2
8804	2336	2190
92241	16	4
100189211	0	0
100189019	0	0
9019	5085	4466
55811	12	12
25874	3095	2229
55827	3726	3217
100313835	0	0
23432	659	603
261726	4719	3698
375035	2728	2779
84832	128	107
9095	79	85
693142	0	0
100505918	0	0
101928565	0	0
6846	0	0
6375	1	0
105371604	1	0
1805	0	2
79100	0	1
105371606	0	0
101978719	0	0
101928596	0	0
481	5747	5354
29922	971	1004
8548	1590	1354
105371605	0	2
57821	42	53
10560	643	555
2153	2	2
6403	2	4
107985745	0	0
6402	1	2
6401	1	0
101928628	0	0
92342	502	448
55732	1211	1050
57147	958	798
22920	901	769
105371608	1	2
149281	0	1
100423010	0	0
100422839	0	0
105371609	0	0
284688	1	0
101928650	3	4
92344	832	739
105371610	0	0
5396	0	0
80133	1	0
2328	4	2
100302178	0	0
100847009	0	0
105371611	0	0
388714	0	0
2327	2	1
2326	0	1
2329	69	67
7151	38	23
23215	9534	7709
110806290	0	1
4653	0	1
8674	1126	923
105371614	0	0
51603	2031	1535
26052	46	46
100874284	0	1
100628315	2	3
406996	0	0
100422882	0	0
406977	0	0
102724528	14	13
92346	43	34
5279	1093	1025
51430	4976	4109
356	1	1
107985225	73	82
105371618	197	197
8995	0	1
7292	146	136
100506023	22	23
107985227	6	15
101928673	8	14
9588	9306	7451
284525	4	3
730159	1	3
339416	11	19
105371619	4	0
27252	1169	878
91687	798	626
55157	3497	2625
100506046	888	943
60674	9954	8250
26769	53	51
26802	292	235
26774	395	264
26770	198	149
692198	54	25
26806	92	63
106635533	4430	3644
692197	37	20
692196	121	102
692195	3	1
619498	33	25
84614	549	450
462	1	6
149041	1348	1228
105371620	2	0
102724601	3	1
9910	859	802
9293	2	0
101928696	3	2
105371622	133	143
27101	11945	9547
63931	2181	1817
63923	3	2
9674	26	22
7143	2	2
105371623	1	0
107985228	2	1
101928751	0	0
64326	2032	1671
113839518	0	1
677679	0	1
60676	2	5
460	1	2
574441	0	0
57795	0	0
105371625	0	0
102724661	0	0
101928778	1	0
111240474	18	16
89866	6	7
730102	65	60
100302401	154	115
9462	3143	2839
105371630	42	37
105371629	2	3
101928866	1	1
84066	0	2
105371631	0	1
400798	94	100
105371632	4	7
100616328	0	0
646976	96	65
55103	5996	5146
9068	8	6
102724754	1	3
9917	3608	3043
64222	1773	1457
27	7682	5973
6646	7317	5828
126859	10	10
7827	1	2
163589	0	2
105371635	0	0
148753	0	1
113219451	0	0
105371634	2	2
107985229	2	3
163590	2861	2661
26092	3330	2829
101928933	6	3
9857	1662	1559
105371636	5	2
5768	12442	7922
89884	150	121
84320	2872	2304
100527964	143	118
105371637	29	36
100423032	0	0
148756	7	4
9213	2253	1888
107985230	1	0
105371638	1	1
57710	87	94
107985231	0	1
103344928	23	22
10228	3432	2862
3140	789	838
51278	4275	3374
101928973	2	6
100287948	0	0
107985454	0	0
777	0	5
107985232	0	0
105371640	0	0
127665	2	0
105371642	0	0
107985233	0	0
400799	0	0
2752	187	135
127670	0	0
388719	0	0
353299	1	0
6041	72	53
6004	2	2
284648	0	0
85397	0	1
105371644	0	1
80896	3	4
647070	297	171
1660	16084	11887
81626	2	0
3915	21777	14871
110841583	22	18
3918	587	302
23057	381	330
105371646	2	0
284649	16	8
9887	3397	2581
4688	719	468
107985235	0	1
10092	13057	10749
23179	402	418
403314	0	1
23127	11	8
116461	4014	3432
102724830	2	9
81563	76	67
102724857	0	0
107985236	17	24
105371648	0	0
80267	901	714
105371649	11	10
116496	16616	11809
107985238	12	4
101929069	0	0
6045	1935	1720
81627	1771	1564
54823	426	374
105371651	5	5
10625	14128	11428
100288079	0	0
107985455	0	0
107985239	2	2
101929093	0	0
105371653	5	9
83872	11	10
105371654	0	0
10216	209	265
7175	7074	6250
54953	1925	1604
102724919	5	7
5132	3	2
5743	60	29
103752588	7	1
5321	19	16
104169671	0	1
105371655	0	0
106144535	0	0
105371656	0	2
105371657	1	1
107985456	0	0
339479	1	3
105371659	0	0
105371658	0	0
101929120	0	0
440704	0	0
105371660	0	0
107985457	0	0
105371661	0	0
64407	1	2
105371662	1	0
431704	0	0
105371664	0	1
5996	0	0
107985241	0	0
6003	0	0
100616345	232	171
105371665	0	2
5997	765	659
105371668	0	0
105371667	1	0
102724954	3	0
51377	5689	4531
107397392	2	0
6738	4484	4397
51022	1780	1453
101929160	132	100
79577	5111	4175
100302163	0	0
8707	7	8
101929184	0	0
107985242	0	0
105371670	1	0
107985458	0	0
105371671	1	0
105371672	0	0
105371673	0	1
105371674	0	0
343450	58	58
100616363	0	0
3075	29	21
10878	1	1
3078	3	3
10877	1	0
105371675	0	0
3080	0	0
81494	1	0
2165	1	0
259266	3582	3336
360023	1365	1117
23418	4	4
163486	562	486
388722	74	49
56956	4	10
140609	5256	3821
105371677	0	1
127124	0	1
5788	0	4
100131234	0	2
406955	0	0
406995	0	0
105371679	0	1
102800316	0	0
104266961	0	0
107985243	0	0
400800	1	0
105371680	1	0
105371682	0	0
2494	12	9
107985244	0	0
554279	19	14
23528	3262	2839
107985459	0	0
9928	1969	1637
83479	1029	906
101929224	1	3
23271	4590	3687
2848	0	0
107985245	0	2
55765	131	90
647215	1	1
23046	340	249
101929305	3	4
779	39	40
647219	1	2
252839	3688	3316
91156	11876	11577
5317	53	15
101929326	0	0
7139	10	16
3898	51	36
101929343	0	0
7135	2	3
101929367	1	0
23612	2068	1635
1465	16273	12746
107985246	462	380
376693	132	133
89796	2576	1746
100873949	294	188
100847050	0	0
100302158	0	0
55705	11745	9434
102466724	7	9
149345	583	572
25802	312	276
10440	6107	5135
109616993	0	0
6051	4520	3461
112268254	76	50
102723465	65	76
102465443	5	1
1999	1420	1440
105371684	0	0
9283	35	41
105371683	0	0
127829	1649	1522
5778	4	6
148713	2	6
59352	10	14
101929388	1	6
29089	4045	3865
4660	443	405
127833	8	8
105371686	5	3
10765	2745	1963
100506696	43	39
641515	3	0
148709	30	28
5877	974	862
59349	3982	3284
51094	7606	6233
51706	2565	2231
100506747	10	12
92703	3864	3138
8497	777	538
105371687	5	1
4656	0	0
114004358	0	0
134	231	225
4608	1	2
1116	0	1
1118	0	1
100506775	3	0
730227	5	5
7832	1441	1213
2331	0	0
102723529	0	0
107985249	0	0
5549	18	21
26254	1	4
105371688	9	10
493	2399	2060
677843	1	1
84719	12	4
102723543	4	4
54900	1	2
9877	7656	7214
100381270	435	289
6635	7574	6385
105371689	0	1
284573	1	3
9580	1385	1159
55224	1606	1400
101929441	150	128
5972	7	1
3814	1870	1374
127845	76	76
22874	2208	1518
127841	6	3
84919	3631	3135
5287	327	241
100189122	2	1
100189425	0	0
4194	1379	1398
105371692	29	27
10446	0	0
105371693	0	0
105371695	0	1
105371694	1	1
23114	6	10
6900	5	11
388730	162	143
5929	2113	1776
25778	1654	1294
9911	233	245
101929459	5	2
81788	1211	1106
55220	0	2
284576	0	0
105371698	0	0
93273	3	2
101669762	7	11
442891	0	0
284577	0	0
100189098	0	1
5129	371	373
284578	0	1
148808	19	15
2005	3343	2861
85414	324	278
105371701	5	3
64710	38536	30465
8934	4021	3637
105371702	1	3
254428	5048	3895
148811	1	2
107985250	0	0
284581	151	143
115019	4	2
103021296	4	5
103021295	157	159
338382	24	21
1510	17	8
440712	381	415
105372857	422	472
553	3	3
105372869	1	4
105372873	0	1
729533	631	525
23380	2716	2085
9641	538	374
102466202	0	0
83593	281	279
1939	3273	2665
105372876	11	8
8444	705	590
9261	4048	3410
105372877	1	4
3586	1	2
29949	0	3
105372878	0	0
50604	0	0
105372879	7	6
11009	123	123
9214	111	89
5284	4	4
83953	0	1
79098	52	27
107984109	1	0
55432	1532	1325
5208	1872	1677
725	34	59
722	1	2
107985251	0	2
1604	4829	4226
105372880	0	1
1380	16	12
1378	23	27
1379	25	22
4179	16200	14526
100128537	29	13
407026	8	3
407025	2	1
148696	2	1
947	174	135
107985253	0	0
105372883	37	43
5362	676	454
105372887	1	0
105372884	17	20
105372888	3	2
105372889	0	0
107985460	0	0
107985254	0	0
105372891	0	0
105372892	1	2
105372893	1	0
107985255	0	0
105372894	0	1
105372895	0	0
105372896	0	0
105372897	0	0
101929476	3	7
642587	11	5
406988	3	1
105372898	4	1
105372899	1	0
107985256	0	2
57172	1	0
3914	2104	1594
